,0
381,CFFEX.IO2009-C-5300
382,CFFEX.IO2204-C-4650
383,CFFEX.IO2208-P-3900
384,CFFEX.IO2207-C-4300
385,CFFEX.IO2010-C-4300
386,CFFEX.IO2110-C-4450
387,CFFEX.IO2112-P-5600
388,CFFEX.IO2011-P-4350
389,CFFEX.IO2105-P-4800
390,CFFEX.IO2205-C-4250
391,CFFEX.MO2211-C-5600
392,CFFEX.IO2212-P-4600
393,CFFEX.IO2012-P-3700
394,CFFEX.IO2203-C-4450
395,CFFEX.IO2109-P-5100
396,CFFEX.IO2202-P-4600
397,CFFEX.IO2103-C-3700
398,CFFEX.IO2202-P-4400
399,CFFEX.IO2112-P-4200
400,CFFEX.IO2107-C-5300
401,CFFEX.MO2208-P-7900
402,CFFEX.MO2212-C-6700
403,CFFEX.IO2212-C-4000
404,CFFEX.IO2112-P-6400
405,CFFEX.IO2009-P-3800
406,CFFEX.IO2209-C-4150
407,CFFEX.IO2210-P-3300
408,CFFEX.MO2212-P-6200
409,CFFEX.IO2110-P-5100
410,CFFEX.IO2106-P-5900
411,CFFEX.IO2207-P-4050
412,CFFEX.IO2206-P-5600
413,CFFEX.IO2306-P-4500
414,CFFEX.MO2210-P-7300
415,CFFEX.IO2102-P-4700
416,CFFEX.IO2103-C-5600
417,CFFEX.IO2107-P-5000
418,CFFEX.IO2202-P-5000
419,CFFEX.IO2211-P-4300
420,CFFEX.IO2211-P-4200
421,CFFEX.IO2210-C-3400
422,CFFEX.IO2204-C-4950
423,CFFEX.IO2212-C-3450
424,CFFEX.IO2206-C-4700
425,CFFEX.IO2102-P-5400
426,CFFEX.IO2202-C-4900
427,CFFEX.IO2102-C-6100
428,CFFEX.IO2306-C-4200
429,CFFEX.IO2207-P-4500
430,CFFEX.IO2011-C-4450
431,CFFEX.IO2212-P-5400
432,CFFEX.IO2109-P-5000
433,CFFEX.IO2112-C-6400
434,CFFEX.IO2105-P-4950
435,CFFEX.IO2206-P-4650
436,CFFEX.IO2012-P-5100
437,CFFEX.IO2203-C-3650
438,CFFEX.IO2203-P-4450
439,CFFEX.IO2208-C-3750
440,CFFEX.MO2209-P-6800
441,CFFEX.MO2211-C-6400
442,CFFEX.IO2208-P-4400
443,CFFEX.IO2009-P-3900
444,CFFEX.IO2108-C-4750
445,CFFEX.IO2106-C-6400
446,CFFEX.IO2012-P-4350
447,CFFEX.MO2210-P-6200
448,CFFEX.MO2212-C-5300
449,CFFEX.IO2102-P-4500
450,CFFEX.IO2011-C-4550
451,CFFEX.MO2212-P-6300
452,CFFEX.IO2205-C-3850
453,CFFEX.MO2210-C-5900
454,CFFEX.MO2306-P-7000
455,CFFEX.IO2112-C-4700
456,CFFEX.IO2103-C-4200
457,CFFEX.IO2306-P-4200
458,CFFEX.IO2110-P-4950
459,CFFEX.MO2303-C-5400
460,CFFEX.IO2110-C-5400
461,CFFEX.IO2103-C-3600
462,CFFEX.IO2012-C-5400
463,CFFEX.MO2309-P-6600
464,CFFEX.IO2111-C-4750
465,CFFEX.IO2108-C-4650
466,CFFEX.IO2010-P-4350
467,CFFEX.IO2203-P-4700
468,CFFEX.IO2207-C-4450
469,CFFEX.MO2209-P-7000
470,CFFEX.IO2209-C-4550
471,CFFEX.MO2208-C-7000
472,CFFEX.IO2205-P-4700
473,CFFEX.IO2010-C-5300
474,CFFEX.IO2209-C-3900
475,CFFEX.IO2106-C-4300
476,CFFEX.IO2210-P-4350
477,CFFEX.MO2212-C-7600
478,CFFEX.IO2010-C-4150
479,CFFEX.MO2211-C-7800
480,CFFEX.IO2309-C-3900
481,CFFEX.IO2105-C-5800
482,CFFEX.IO2009-P-3200
483,CFFEX.IO2209-C-4050
484,CFFEX.IO2105-C-6100
485,CFFEX.IO2104-P-4750
486,CFFEX.IO2212-P-3900
487,CFFEX.IO2106-P-4100
488,CFFEX.IO2203-P-4350
489,CFFEX.MO2210-C-7600
490,CFFEX.IO2109-C-5700
491,CFFEX.IO2107-P-4900
492,CFFEX.IO2104-C-5300
493,CFFEX.IO2104-C-5500
494,CFFEX.IO2206-P-4200
495,CFFEX.IO2103-C-4100
496,CFFEX.MO2306-P-6400
497,CFFEX.IO2012-C-4250
498,CFFEX.IO2211-C-4450
499,CFFEX.MO2212-C-6600
500,CFFEX.MO2209-C-6300
501,CFFEX.IO2103-P-3600
502,CFFEX.IO2204-P-3550
503,CFFEX.IO2106-C-3800
504,CFFEX.IO2106-P-5300
505,CFFEX.IO2205-C-4500
506,CFFEX.IO2106-P-5800
507,CFFEX.IO2204-P-4450
508,CFFEX.IO2011-C-4750
509,CFFEX.IO2102-C-5800
510,CFFEX.IO2102-P-4750
511,CFFEX.IO2112-P-4650
512,CFFEX.IO2202-C-4400
513,CFFEX.IO2201-C-5500
514,CFFEX.IO2211-C-3350
515,CFFEX.IO2106-P-3800
516,CFFEX.IO2205-P-4550
517,CFFEX.IO2203-C-4100
518,CFFEX.IO2011-P-4600
519,CFFEX.IO2306-C-3900
520,CFFEX.IO2111-P-4250
521,CFFEX.IO2209-C-4750
522,CFFEX.IO2309-C-3400
523,CFFEX.IO2209-C-4850
524,CFFEX.IO2212-C-3350
525,CFFEX.IO2211-C-4150
526,CFFEX.IO2012-C-4200
527,CFFEX.IO2111-C-4900
528,CFFEX.IO2303-C-5000
529,CFFEX.IO2102-P-6100
530,CFFEX.IO2009-P-3750
531,CFFEX.IO2208-P-3650
532,CFFEX.IO2108-P-5500
533,CFFEX.IO2101-C-5800
534,CFFEX.IO2211-P-3450
535,CFFEX.IO2207-C-4250
536,CFFEX.IO2306-C-3400
537,CFFEX.IO2109-P-4550
538,CFFEX.IO2010-P-4950
539,CFFEX.IO2303-P-4400
540,CFFEX.IO2011-P-4850
541,CFFEX.MO2210-P-6300
542,CFFEX.IO2102-P-4900
543,CFFEX.IO2212-C-4400
544,CFFEX.IO2101-P-5400
545,CFFEX.IO2106-P-3700
546,CFFEX.IO2309-C-3300
547,CFFEX.MO2309-C-5200
548,CFFEX.IO2204-C-3650
549,CFFEX.IO2208-P-4100
550,CFFEX.IO2012-P-5300
551,CFFEX.IO2105-C-5200
552,CFFEX.IO2211-C-4000
553,CFFEX.IO2208-P-4950
554,CFFEX.MO2306-P-6800
555,CFFEX.IO2106-C-5200
556,CFFEX.MO2208-C-7100
557,CFFEX.IO2203-C-4600
558,CFFEX.IO2203-C-5800
559,CFFEX.IO2105-C-4650
560,CFFEX.IO2101-C-6100
561,CFFEX.IO2205-C-3700
562,CFFEX.IO2012-C-4450
563,CFFEX.IO2109-P-4750
564,CFFEX.IO2202-P-5500
565,CFFEX.IO2208-C-3900
566,CFFEX.IO2102-C-5200
567,CFFEX.IO2107-C-5200
568,CFFEX.IO2207-C-3800
569,CFFEX.IO2102-C-5900
570,CFFEX.IO2209-C-5000
571,CFFEX.IO2208-P-4700
572,CFFEX.IO2201-P-4950
573,CFFEX.IO2103-P-5600
574,CFFEX.IO2106-P-4550
575,CFFEX.IO2102-C-6200
576,CFFEX.IO2105-C-4850
577,CFFEX.MO2303-C-7000
578,CFFEX.IO2103-P-3700
579,CFFEX.IO2210-C-3500
580,CFFEX.IO2109-P-4700
581,CFFEX.IO2209-P-3850
582,CFFEX.IO2104-P-6300
583,CFFEX.IO2111-C-4600
584,CFFEX.IO2211-C-3450
585,CFFEX.IO2202-P-5200
586,CFFEX.IO2108-P-5200
587,CFFEX.IO2009-P-4750
588,CFFEX.IO2106-C-5500
589,CFFEX.IO2106-C-4700
590,CFFEX.IO2206-C-4300
591,CFFEX.IO2205-P-4600
592,CFFEX.IO2306-C-4300
593,CFFEX.MO2208-C-6500
594,CFFEX.IO2105-P-6100
595,CFFEX.IO2012-P-4300
596,CFFEX.MO2306-P-5800
597,CFFEX.IO2109-C-4950
598,CFFEX.IO2106-P-4800
599,CFFEX.MO2212-P-6400
600,CFFEX.MO2211-C-6700
601,CFFEX.IO2209-C-4300
602,CFFEX.IO2112-P-4500
603,CFFEX.IO2206-P-3850
604,CFFEX.IO2204-C-4450
605,CFFEX.IO2011-C-4800
606,CFFEX.IO2203-C-4200
607,CFFEX.IO2207-P-4250
608,CFFEX.IO2210-C-4300
609,CFFEX.IO2109-C-5600
610,CFFEX.IO2209-C-4200
611,CFFEX.IO2011-P-4550
612,CFFEX.IO2204-P-4600
613,CFFEX.IO2306-P-5000
614,CFFEX.IO2104-P-4900
615,CFFEX.IO2010-P-5000
616,CFFEX.IO2209-P-3950
617,CFFEX.IO2109-P-5200
618,CFFEX.IO2203-P-3800
619,CFFEX.IO2205-P-4850
620,CFFEX.IO2105-C-5900
621,CFFEX.IO2204-P-4750
622,CFFEX.IO2201-C-4850
623,CFFEX.IO2208-C-4550
624,CFFEX.MO2306-C-6800
625,CFFEX.IO2205-C-4800
626,CFFEX.IO2306-C-3300
627,CFFEX.IO2205-P-5200
628,CFFEX.IO2107-C-4750
629,CFFEX.IO2208-P-4450
630,CFFEX.IO2303-P-4500
631,CFFEX.IO2207-C-3700
632,CFFEX.IO2204-P-5100
633,CFFEX.IO2207-C-4000
634,CFFEX.IO2102-P-5800
635,CFFEX.IO2103-P-5200
636,CFFEX.MO2303-P-5400
637,CFFEX.IO2102-P-5000
638,CFFEX.IO2207-P-3750
639,CFFEX.IO2110-P-4750
640,CFFEX.IO2105-P-5200
641,CFFEX.IO2112-C-6000
642,CFFEX.IO2210-P-4250
643,CFFEX.MO2303-C-7600
644,CFFEX.IO2009-P-5100
645,CFFEX.IO2210-C-3600
646,CFFEX.IO2201-C-4800
647,CFFEX.MO2306-C-5800
648,CFFEX.IO2208-P-4350
649,CFFEX.MO2309-C-5400
650,CFFEX.IO2103-C-3300
651,CFFEX.IO2211-P-3950
652,CFFEX.MO2210-C-6900
653,CFFEX.IO2209-C-3650
654,CFFEX.IO2211-P-3350
655,CFFEX.IO2010-C-4850
656,CFFEX.IO2203-C-3900
657,CFFEX.IO2101-P-5200
658,CFFEX.IO2105-P-4650
659,CFFEX.IO2105-C-4600
660,CFFEX.IO2009-P-3100
661,CFFEX.IO2205-P-3950
662,CFFEX.IO2207-P-4350
663,CFFEX.IO2106-C-3900
664,CFFEX.IO2206-C-4150
665,CFFEX.IO2210-C-4500
666,CFFEX.IO2012-P-4400
667,CFFEX.IO2010-P-4700
668,CFFEX.IO2106-C-4400
669,CFFEX.IO2309-P-3300
670,CFFEX.IO2112-C-5100
671,CFFEX.IO2101-P-4550
672,CFFEX.IO2211-C-4200
673,CFFEX.IO2011-C-5300
674,CFFEX.IO2112-C-4750
675,CFFEX.IO2309-C-4000
676,CFFEX.IO2203-P-5800
677,CFFEX.IO2109-C-4400
678,CFFEX.MO2209-C-7600
679,CFFEX.IO2204-C-4050
680,CFFEX.IO2103-C-3900
681,CFFEX.IO2207-P-4450
682,CFFEX.IO2202-C-4200
683,CFFEX.MO2209-C-6500
684,CFFEX.IO2009-C-4100
685,CFFEX.IO2206-P-4800
686,CFFEX.MO2210-C-7800
687,CFFEX.IO2107-P-4550
688,CFFEX.IO2103-C-4400
689,CFFEX.IO2103-C-4800
690,CFFEX.IO2203-P-5000
691,CFFEX.IO2204-P-4150
692,CFFEX.IO2009-P-4900
693,CFFEX.IO2306-C-4800
694,CFFEX.IO2101-C-4350
695,CFFEX.IO2009-P-4700
696,CFFEX.IO2208-P-4750
697,CFFEX.IO2306-P-4100
698,CFFEX.IO2102-P-5200
699,CFFEX.IO2209-C-3750
700,CFFEX.IO2204-P-3850
701,CFFEX.IO2102-P-5700
702,CFFEX.IO2111-P-4400
703,CFFEX.IO2102-C-6000
704,CFFEX.MO2303-C-6400
705,CFFEX.IO2011-P-4300
706,CFFEX.IO2112-P-4450
707,CFFEX.IO2205-C-4550
708,CFFEX.IO2201-P-4300
709,CFFEX.IO2112-P-4950
710,CFFEX.MO2208-P-6800
711,CFFEX.IO2110-P-5200
712,CFFEX.IO2207-P-4600
713,CFFEX.IO2201-C-5000
714,CFFEX.IO2205-P-3750
715,CFFEX.MO2210-C-6300
716,CFFEX.IO2209-P-5600
717,CFFEX.IO2203-P-3700
718,CFFEX.IO2203-P-4150
719,CFFEX.IO2209-C-4000
720,CFFEX.IO2102-C-4950
721,CFFEX.MO2309-P-6400
722,CFFEX.IO2105-P-4550
723,CFFEX.IO2210-P-3450
724,CFFEX.IO2101-C-6000
725,CFFEX.MO2303-P-8000
726,CFFEX.IO2103-C-3800
727,CFFEX.IO2102-P-6200
728,CFFEX.IO2204-C-5300
729,CFFEX.IO2212-C-4300
730,CFFEX.IO2212-P-4150
731,CFFEX.MO2210-P-7600
732,CFFEX.IO2212-C-4700
733,CFFEX.MO2309-P-6000
734,CFFEX.IO2109-C-4650
735,CFFEX.IO2103-C-5000
736,CFFEX.IO2101-C-4900
737,CFFEX.IO2010-C-4050
738,CFFEX.IO2106-P-4600
739,CFFEX.IO2011-C-4350
740,CFFEX.IO2103-C-4550
741,CFFEX.IO2208-C-4100
742,CFFEX.IO2009-P-4450
743,CFFEX.IO2103-P-6000
744,CFFEX.IO2101-C-5600
745,CFFEX.IO2112-C-4650
746,CFFEX.IO2203-C-5000
747,CFFEX.IO2210-C-4550
748,CFFEX.IO2011-P-5500
749,CFFEX.IO2205-P-4950
750,CFFEX.IO2012-C-3500
751,CFFEX.MO2212-C-6800
752,CFFEX.IO2105-P-5700
753,CFFEX.IO2205-C-4450
754,CFFEX.IO2212-P-4400
755,CFFEX.MO2211-P-7400
756,CFFEX.IO2206-P-4050
757,CFFEX.IO2011-P-5400
758,CFFEX.IO2106-C-5000
759,CFFEX.IO2205-P-3500
760,CFFEX.MO2210-P-7700
761,CFFEX.IO2110-C-4700
762,CFFEX.MO2211-P-7100
763,CFFEX.IO2108-C-4450
764,CFFEX.IO2009-C-3950
765,CFFEX.IO2203-P-4800
766,CFFEX.IO2104-P-5800
767,CFFEX.IO2205-C-4150
768,CFFEX.MO2210-P-6900
769,CFFEX.IO2202-P-4250
770,CFFEX.IO2210-P-4300
771,CFFEX.IO2202-P-4350
772,CFFEX.MO2212-C-5800
773,CFFEX.IO2203-C-3850
774,CFFEX.IO2012-C-3100
775,CFFEX.IO2208-C-3700
776,CFFEX.IO2211-C-3650
