,0
722,INE.sc2111P360
723,INE.sc2209P490
724,INE.sc2207P870
725,INE.sc2211C850
726,INE.sc2203C600
727,INE.sc2210P630
728,INE.sc2202P470
729,INE.sc2211P580
730,INE.sc2208C690
731,INE.sc2301P630
732,INE.sc2112P520
733,INE.sc2210C520
734,INE.sc2202P425
735,INE.sc2209C910
736,INE.sc2203C440
737,INE.sc2204P840
738,INE.sc2109P380
739,INE.sc2206C930
740,INE.sc2206P820
741,INE.sc2201C445
742,INE.sc2201P520
743,INE.sc2204C830
744,INE.sc2203C570
745,INE.sc2206P680
746,INE.sc2201P390
747,INE.sc2202C500
748,INE.sc2109C520
749,INE.sc2206C560
750,INE.sc2112C425
751,INE.sc2209C830
752,INE.sc2209C520
753,INE.sc2109P375
754,INE.sc2212P800
755,INE.sc2301C660
756,INE.sc2209P670
757,INE.sc2210C500
758,INE.sc2208C870
759,INE.sc2109P415
760,INE.sc2205P810
761,INE.sc2212P700
762,INE.sc2211C770
763,INE.sc2111C430
764,INE.sc2211P660
765,INE.sc2203C490
766,INE.sc2109C470
767,INE.sc2212C495
768,INE.sc2209P720
769,INE.sc2205P690
770,INE.sc2112C610
771,INE.sc2202P500
772,INE.sc2111C360
773,INE.sc2112P495
774,INE.sc2210C810
775,INE.sc2110C460
776,INE.sc2112P430
777,INE.sc2109P500
778,INE.sc2209P550
779,INE.sc2204P530
780,INE.sc2111C405
781,INE.sc2208C770
782,INE.sc2204C850
783,INE.sc2112P475
784,INE.sc2205P880
785,INE.sc2212P600
786,INE.sc2207P890
787,INE.sc2211C640
788,INE.sc2204P970
789,INE.sc2206C600
790,INE.sc2210P830
791,INE.sc2111C380
792,INE.sc2202P465
793,INE.sc2203C550
794,INE.sc2205C840
795,INE.sc2205C740
796,INE.sc2208P510
797,INE.sc2208C840
798,INE.sc2208P770
799,INE.sc2202C390
800,INE.sc2203P510
801,INE.sc2202C450
802,INE.sc2211P740
803,INE.sc2111C350
804,INE.sc2112C470
805,INE.sc2201P415
806,INE.sc2206C870
807,INE.sc2110C400
808,INE.sc2205P910
809,INE.sc2211P720
810,INE.sc2205C620
811,INE.sc2207C680
812,INE.sc2111C530
813,INE.sc2209C660
814,INE.sc2111P410
815,INE.sc2204C640
816,INE.sc2212P640
817,INE.sc2209C760
818,INE.sc2110C450
819,INE.sc2110C420
820,INE.sc2209C680
821,INE.sc2202P460
822,INE.sc2208C600
823,INE.sc2204P680
824,INE.sc2203C415
825,INE.sc2203P445
826,INE.sc2110C395
827,INE.sc2210P850
828,INE.sc2111P395
829,INE.sc2207P500
830,INE.sc2204C620
831,INE.sc2212P560
832,INE.sc2204P475
833,INE.sc2204C460
834,INE.sc2206C580
835,INE.sc2205C810
836,INE.sc2207P620
837,INE.sc2207P750
838,INE.sc2210C770
839,INE.sc2112C570
840,INE.sc2210P810
841,INE.sc2111C420
842,INE.sc2211C740
843,INE.sc2111P375
844,INE.sc2205P495
845,INE.sc2111P475
846,INE.sc2201P465
847,INE.sc2212C760
848,INE.sc2109C365
849,INE.sc2211C750
850,INE.sc2207P760
851,INE.sc2210P750
852,INE.sc2211C490
853,INE.sc2211C560
854,INE.sc2110P470
855,INE.sc2211P690
856,INE.sc2208P640
857,INE.sc2203P470
858,INE.sc2205C850
859,INE.sc2204P820
860,INE.sc2211C730
861,INE.sc2207C670
862,INE.sc2205C930
863,INE.sc2112C430
864,INE.sc2204C510
865,INE.sc2109C540
866,INE.sc2202C460
867,INE.sc2201P380
868,INE.sc2211C550
869,INE.sc2301C730
870,INE.sc2204P540
871,INE.sc2210C820
872,INE.sc2111C510
873,INE.sc2208P530
874,INE.sc2203C460
875,INE.sc2208C710
876,INE.sc2203C455
877,INE.sc2301P610
878,INE.sc2209P640
879,INE.sc2202P440
880,INE.sc2109P405
881,INE.sc2205C600
882,INE.sc2203P530
883,INE.sc2202P530
884,INE.sc2204C490
885,INE.sc2205P830
886,INE.sc2207C610
887,INE.sc2206P650
888,INE.sc2208C630
889,INE.sc2204C630
890,INE.sc2204P860
891,INE.sc2211P650
892,INE.sc2209P590
893,INE.sc2112C380
894,INE.sc2211P770
895,INE.sc2208C860
896,INE.sc2205C890
897,INE.sc2207P520
898,INE.sc2301P580
899,INE.sc2205P720
900,INE.sc2211P530
901,INE.sc2111P465
902,INE.sc2202C480
903,INE.sc2204C480
904,INE.sc2204C720
905,INE.sc2202P480
906,INE.sc2212P830
907,INE.sc2210C590
908,INE.sc2202C425
909,INE.sc2111P420
910,INE.sc2209P850
911,INE.sc2112C365
912,INE.sc2301P770
913,INE.sc2206P540
914,INE.sc2211P810
915,INE.sc2203P480
916,INE.sc2208C780
917,INE.sc2208C730
918,INE.sc2206C690
919,INE.sc2210C485
920,INE.sc2204P670
